,n_windows,score_BigBonus,score_BigLoss,score_MinorBonus,score_MinorLoss,win_rate,yield_rate
3150,8,6,-2,2,-2,0.512276786,0.041650311
3151,12,6,-2,2,-2,0.513392857,0.072487897
3152,16,6,-2,2,-2,0.516741071,0.151056435
3153,20,6,-2,2,-2,0.513392857,0.033502488
3154,8,6,-2,4,-2,0.517857143,0.245746237
3155,12,6,-2,4,-2,0.53125,0.317352459
3156,16,6,-2,4,-2,0.515625,0.389015438
3157,20,6,-2,4,-2,0.513392857,0.322655523
3158,4,6,-2,6,-2,0.514508929,0.149070736
3159,8,6,-2,6,-2,0.526785714,0.366921913
3160,12,6,-2,6,-2,0.525669643,0.391112117
3161,16,6,-2,6,-2,0.521205357,0.249283879
3162,20,6,-2,6,-2,0.511160714,0.157021675
3163,4,6,-2,8,-2,0.515625,0.21670369
3164,8,6,-2,8,-2,0.526785714,0.405145129
3165,12,6,-2,8,-2,0.526785714,0.287965266
3166,8,6,-2,2,0,0.508928571,0.007376193
3167,12,6,-2,2,0,0.512276786,-0.052634402
3168,16,6,-2,2,0,0.514508929,-0.041696705
3169,8,6,-2,4,0,0.524553571,0.199574242
3170,12,6,-2,4,0,0.524553571,0.167079833
3171,16,6,-2,4,0,0.510044643,0.09125187
3172,20,6,-2,4,0,0.511160714,-0.004681889
3173,4,6,-2,6,0,0.514508929,0.14738008
3174,8,6,-2,6,0,0.530133929,0.318401056
3175,12,6,-2,6,0,0.53125,0.227830409
3176,16,6,-2,6,0,0.521205357,-0.081546061
3177,4,6,-2,8,0,0.515625,0.214313205
3178,8,6,-2,8,0,0.530133929,0.354426451
3179,12,6,-2,8,0,0.532366071,0.105595533
3180,8,8,-2,2,-10,0.513392857,-0.063602426
3181,8,8,-2,4,-10,0.517857143,0.200771458
3182,12,8,-2,4,-10,0.5234375,0.170843192
3183,16,8,-2,4,-10,0.515625,0.047088863
3184,4,8,-2,6,-10,0.515625,0.097504421
3185,8,8,-2,6,-10,0.524553571,0.357049103
3186,12,8,-2,6,-10,0.529017857,0.414201823
3187,16,8,-2,6,-10,0.526785714,0.203984914
3188,4,8,-2,8,-10,0.522321429,0.165769509
3189,8,8,-2,8,-10,0.518973214,0.400500062
3190,12,8,-2,8,-10,0.526785714,0.464726834
3191,16,8,-2,8,-10,0.526785714,-0.016424409
3192,8,8,-2,2,-8,0.513392857,-0.066963158
3193,8,8,-2,4,-8,0.520089286,0.199493555
3194,12,8,-2,4,-8,0.518973214,0.141426029
3195,16,8,-2,4,-8,0.515625,0.062114711
3196,4,8,-2,6,-8,0.517857143,0.091405098
3197,8,8,-2,6,-8,0.525669643,0.317130003
3198,12,8,-2,6,-8,0.527901786,0.374736059
3199,16,8,-2,6,-8,0.522321429,0.157946557
3200,4,8,-2,8,-8,0.522321429,0.159547333
3201,8,8,-2,8,-8,0.518973214,0.363141486
3202,12,8,-2,8,-8,0.533482143,0.358223971
3203,8,8,-2,2,-6,0.513392857,-0.067732547
3204,8,8,-2,4,-6,0.521205357,0.156083974
3205,12,8,-2,4,-6,0.521205357,0.112061616
3206,16,8,-2,4,-6,0.5234375,0.024177979
3207,4,8,-2,6,-6,0.521205357,0.085249502
3208,8,8,-2,6,-6,0.518973214,0.281018005
3209,12,8,-2,6,-6,0.532366071,0.279881253
3210,16,8,-2,6,-6,0.517857143,0.060274998
3211,4,8,-2,8,-6,0.517857143,0.153139927
3212,8,8,-2,8,-6,0.521205357,0.347126572
3213,12,8,-2,8,-6,0.534598214,0.215275499
3214,8,8,-2,2,-4,0.513392857,-0.068639756
3215,8,8,-2,4,-4,0.5234375,0.121199731
3216,12,8,-2,4,-4,0.5234375,0.046701793
3217,16,8,-2,4,-4,0.521205357,-0.049337887
3218,4,8,-2,6,-4,0.521205357,0.078909156
3219,8,8,-2,6,-4,0.521205357,0.266266629
3220,12,8,-2,6,-4,0.533482143,0.143225708
3221,16,8,-2,6,-4,0.518973214,-0.069576833
3222,4,8,-2,8,-4,0.517857143,0.146205839
3223,8,8,-2,8,-4,0.526785714,0.301457195
3224,12,8,-2,8,-4,0.525669643,0.026070161
3225,8,8,-2,4,-2,0.518973214,0.093728095
3226,4,8,-2,6,-2,0.516741071,0.067280226
3227,8,8,-2,6,-2,0.526785714,0.211262611
3228,12,8,-2,6,-2,0.524553571,-0.030770666
3229,4,8,-2,8,-2,0.517857143,0.134306352
3230,8,8,-2,8,-2,0.526785714,0.245495886
3231,4,8,-2,4,0,0.502232143,-0.02504375
3232,8,8,-2,4,0,0.525669643,0.047556099
3233,4,8,-2,6,0,0.516741071,0.065589571
3234,8,8,-2,6,0,0.530133929,0.162741754
3235,4,8,-2,8,0,0.517857143,0.131915867
3236,8,8,-2,8,0,0.530133929,0.194777208
3237,8,0,0,2,-10,0.5078125,0.356004303
3238,12,0,0,2,-10,0.514508929,0.66395896
3239,16,0,0,2,-10,0.515625,0.674309972
3240,20,0,0,2,-10,0.510044643,0.754504523
3241,24,0,0,2,-10,0.504464286,0.572849289
3242,8,0,0,4,-10,0.512276786,0.634035332
3243,12,0,0,4,-10,0.524553571,1.094344152
3244,16,0,0,4,-10,0.5234375,1.197237605
3245,20,0,0,4,-10,0.521205357,1.420114239
3246,24,0,0,4,-10,0.515625,1.021321117
3247,28,0,0,4,-10,0.514508929,0.525830607
3248,4,0,0,6,-10,0.515625,0.380162045
3249,8,0,0,6,-10,0.522321429,0.799278182
3250,12,0,0,6,-10,0.526785714,1.348982681
3251,16,0,0,6,-10,0.534598214,1.464076578
3252,20,0,0,6,-10,0.521205357,1.809441298
3253,24,0,0,6,-10,0.517857143,1.103844053
3254,28,0,0,6,-10,0.513392857,0.451046778
3255,4,0,0,8,-10,0.521205357,0.450626207
3256,8,0,0,8,-10,0.516741071,0.852862593
3257,12,0,0,8,-10,0.522321429,1.42811953
3258,16,0,0,8,-10,0.532366071,1.360165782
3259,20,0,0,8,-10,0.525669643,1.747819092
3260,24,0,0,8,-10,0.5234375,0.723000665
3261,8,0,0,2,-8,0.5078125,0.352643572
3262,12,0,0,2,-8,0.515625,0.653701899
3263,16,0,0,2,-8,0.515625,0.678480781
3264,20,0,0,2,-8,0.510044643,0.775370754
3265,24,0,0,2,-8,0.506696429,0.616700781
3266,8,0,0,4,-8,0.514508929,0.632757428
3267,12,0,0,4,-8,0.520089286,1.059036433
3268,16,0,0,4,-8,0.5234375,1.219559446
3269,20,0,0,4,-8,0.524553571,1.458627976
3270,24,0,0,4,-8,0.514508929,1.096357655
3271,28,0,0,4,-8,0.516741071,0.666474122
3272,32,0,0,4,-8,0.505580357,0.051256651
3273,4,0,0,6,-8,0.517857143,0.374062723
3274,8,0,0,6,-8,0.5234375,0.759359082
3275,12,0,0,6,-8,0.525669643,1.309376452
3276,16,0,0,6,-8,0.529017857,1.410882837
3277,20,0,0,6,-8,0.521205357,1.784236414
3278,24,0,0,6,-8,0.520089286,1.20809125
3279,28,0,0,6,-8,0.521205357,0.626078626
3280,4,0,0,8,-8,0.521205357,0.444404031
3281,8,0,0,8,-8,0.516741071,0.815504017
3282,12,0,0,8,-8,0.529017857,1.321471071
3283,16,0,0,8,-8,0.524553571,1.244332727
3284,20,0,0,8,-8,0.524553571,1.668064604
3285,24,0,0,8,-8,0.520089286,0.774828471
3286,8,0,0,2,-6,0.5078125,0.351874182
3287,12,0,0,2,-6,0.515625,0.634277822
3288,16,0,0,2,-6,0.514508929,0.691908537
3289,20,0,0,2,-6,0.512276786,0.814115582
3290,24,0,0,2,-6,0.510044643,0.661634068
3291,28,0,0,2,-6,0.505580357,0.426036823
3292,32,0,0,2,-6,0.502232143,0.157172687
3293,8,0,0,4,-6,0.515625,0.589347848
3294,12,0,0,4,-6,0.522321429,1.023746559
3295,16,0,0,4,-6,0.532366071,1.190800066
3296,20,0,0,4,-6,0.520089286,1.4928541
3297,24,0,0,4,-6,0.516741071,1.172707273
3298,28,0,0,4,-6,0.516741071,0.886567335
3299,32,0,0,4,-6,0.513392857,0.264189578
3300,4,0,0,6,-6,0.521205357,0.367907127
3301,8,0,0,6,-6,0.516741071,0.723247083
3302,12,0,0,6,-6,0.529017857,1.214379502
3303,16,0,0,6,-6,0.524553571,1.30706176
3304,20,0,0,6,-6,0.524553571,1.718558391
3305,24,0,0,6,-6,0.520089286,1.282651651
3306,28,0,0,6,-6,0.517857143,0.788781079
3307,4,0,0,8,-6,0.516741071,0.437996625
3308,8,0,0,8,-6,0.518973214,0.799495328
3309,12,0,0,8,-6,0.530133929,1.172860013
3310,16,0,0,8,-6,0.525669643,1.104658863
3311,20,0,0,8,-6,0.521205357,1.479119798
3312,24,0,0,8,-6,0.516741071,0.717893694
3313,8,0,0,2,-4,0.5078125,0.350966974
3314,12,0,0,2,-4,0.515625,0.594868838
3315,16,0,0,2,-4,0.513392857,0.714690038
3316,20,0,0,2,-4,0.517857143,0.865294854
3317,24,0,0,2,-4,0.515625,0.735953235
3318,28,0,0,2,-4,0.511160714,0.562619321
3319,32,0,0,2,-4,0.504464286,0.331552387
3320,36,0,0,2,-4,0.502232143,0.205303045
3321,8,0,0,4,-4,0.517857143,0.554463604
3322,12,0,0,4,-4,0.524553571,0.952425956
3323,16,0,0,4,-4,0.532366071,1.107151639
3324,20,0,0,4,-4,0.525669643,1.442735996
3325,24,0,0,4,-4,0.522321429,1.278175455
3326,28,0,0,4,-4,0.517857143,1.06262823
3327,32,0,0,4,-4,0.526785714,0.537442851
3328,36,0,0,4,-4,0.515625,0.008717072
3329,4,0,0,6,-4,0.521205357,0.361566781
3330,8,0,0,6,-4,0.518973214,0.708501933
3331,12,0,0,6,-4,0.530133929,1.072064885
3332,16,0,0,6,-4,0.525669643,1.177400371
3333,20,0,0,6,-4,0.5234375,1.539198601
3334,24,0,0,6,-4,0.521205357,1.210259872
3335,28,0,0,6,-4,0.522321429,0.867011233
3336,4,0,0,8,-4,0.516741071,0.431062537
3337,8,0,0,8,-4,0.524553571,0.753832175
3338,12,0,0,8,-4,0.522321429,0.987941021
3339,16,0,0,8,-4,0.5234375,0.880942868
3340,20,0,0,8,-4,0.515625,1.173525749
3341,24,0,0,8,-4,0.516741071,0.42904723
3342,8,0,0,2,-2,0.5078125,0.312604114
3343,12,0,0,2,-2,0.512276786,0.545642959
3344,16,0,0,2,-2,0.520089286,0.667498001
3345,20,0,0,2,-2,0.520089286,0.865904684
3346,24,0,0,2,-2,0.515625,0.838642243
3347,28,0,0,2,-2,0.514508929,0.778719675
3348,32,0,0,2,-2,0.513392857,0.600508713
3349,36,0,0,2,-2,0.511160714,0.414241965
3350,8,0,0,4,-2,0.513392857,0.526998193
3351,12,0,0,4,-2,0.530133929,0.803686174
3352,16,0,0,4,-2,0.525669643,0.971375853
3353,20,0,0,4,-2,0.522321429,1.255978962
3354,24,0,0,4,-2,0.521205357,1.171580157
3355,28,0,0,4,-2,0.524553571,1.033688884
3356,32,0,0,4,-2,0.533482143,0.476187305
3357,36,0,0,4,-2,0.534598214,-0.00130738
3358,4,0,0,6,-2,0.516741071,0.349937851
3359,8,0,0,6,-2,0.524553571,0.65350414
3360,12,0,0,6,-2,0.521205357,0.902364661
3361,16,0,0,6,-2,0.524553571,0.907950047
3362,20,0,0,6,-2,0.515625,1.244764973
3363,24,0,0,6,-2,0.521205357,0.859469151
3364,28,0,0,6,-2,0.526785714,0.467952388
3365,4,0,0,8,-2,0.516741071,0.41916305
3366,8,0,0,8,-2,0.524553571,0.697877091
3367,12,0,0,8,-2,0.522321429,0.818086497
3368,16,0,0,8,-2,0.522321429,0.512576018
3369,20,0,0,8,-2,0.521205357,0.796814363
3370,8,0,0,2,0,0.504464286,0.278336221
3371,12,0,0,2,0,0.511160714,0.410542335
3372,16,0,0,2,0,0.517857143,0.470901406
3373,20,0,0,2,0,0.510044643,0.659557303
3374,24,0,0,2,0,0.515625,0.60095923
3375,28,0,0,2,0,0.522321429,0.5180563
3376,32,0,0,2,0,0.521205357,0.32889484
3377,36,0,0,2,0,0.524553571,0.177081517
3378,4,0,0,4,0,0.502232143,0.255464555
3379,8,0,0,4,0,0.520089286,0.480832423
3380,12,0,0,4,0,0.522321429,0.660629511
3381,16,0,0,4,0,0.517857143,0.660688887
3382,20,0,0,4,0,0.520089286,0.950597545
3383,24,0,0,4,0,0.532366071,0.689135105
3384,28,0,0,4,0,0.525669643,0.39563743
3385,4,0,0,6,0,0.516741071,0.348247196
3386,8,0,0,6,0,0.527901786,0.604989508
3387,12,0,0,6,0,0.527901786,0.741310828
3388,16,0,0,6,0,0.527901786,0.547469591
3389,20,0,0,6,0,0.532366071,0.848224332
3390,24,0,0,6,0,0.530133929,0.212103765
3391,4,0,0,8,0,0.516741071,0.416772565
3392,8,0,0,8,0,0.527901786,0.647164638
3393,12,0,0,8,0,0.527901786,0.637888135
3394,16,0,0,8,0,0.527901786,0.092452811
3395,20,0,0,8,0,0.532366071,0.30669416
3396,8,2,0,2,-10,0.511160714,0.32132465
3397,12,2,0,2,-10,0.518973214,0.585032684
3398,16,2,0,2,-10,0.521205357,0.536714317
3399,20,2,0,2,-10,0.508928571,0.519077326
3400,8,2,0,4,-10,0.516741071,0.596298359
3401,12,2,0,4,-10,0.532366071,1.0083192
3402,16,2,0,4,-10,0.524553571,1.042121737
3403,20,2,0,4,-10,0.522321429,1.151821064
3404,24,2,0,4,-10,0.511160714,0.579886308
3405,28,2,0,4,-10,0.505580357,0.068461937
3406,4,2,0,6,-10,0.517857143,0.33562253
3407,8,2,0,6,-10,0.525669643,0.758288253
3408,12,2,0,6,-10,0.537946429,1.25544652
3409,16,2,0,6,-10,0.536830357,1.288153319
3410,20,2,0,6,-10,0.5234375,1.501572739
3411,24,2,0,6,-10,0.514508929,0.585209968
3412,4,2,0,8,-10,0.520089286,0.405562465
3413,8,2,0,8,-10,0.521205357,0.808374267
3414,12,2,0,8,-10,0.533482143,1.326408783
3415,16,2,0,8,-10,0.534598214,1.157423225
3416,20,2,0,8,-10,0.527901786,1.388007318
3417,24,2,0,8,-10,0.520089286,0.093689422
3418,8,2,0,2,-8,0.511160714,0.317963919
3419,12,2,0,2,-8,0.520089286,0.574775623
3420,16,2,0,2,-8,0.521205357,0.540885126
3421,20,2,0,2,-8,0.508928571,0.539943557
3422,24,2,0,2,-8,0.501116071,0.236951142
3423,8,2,0,4,-8,0.518973214,0.595020455
3424,12,2,0,4,-8,0.527901786,0.973011481
3425,16,2,0,4,-8,0.524553571,1.064443578
3426,20,2,0,4,-8,0.525669643,1.1903348
3427,24,2,0,4,-8,0.510044643,0.654922558
3428,28,2,0,4,-8,0.5078125,0.209034225
3429,4,2,0,6,-8,0.520089286,0.329523207
3430,8,2,0,6,-8,0.526785714,0.718369153
3431,12,2,0,6,-8,0.536830357,1.215840291
3432,16,2,0,6,-8,0.53125,1.234959577
3433,20,2,0,6,-8,0.5234375,1.476367855
3434,24,2,0,6,-8,0.516741071,0.689456881
3435,28,2,0,6,-8,0.515625,0.062465553
3436,4,2,0,8,-8,0.520089286,0.399340289
3437,8,2,0,8,-8,0.521205357,0.771015691
3438,12,2,0,8,-8,0.540178571,1.219760324
3439,16,2,0,8,-8,0.526785714,1.04159017
3440,20,2,0,8,-8,0.526785714,1.30825283
3441,24,2,0,8,-8,0.516741071,0.14551695
3442,8,2,0,2,-6,0.511160714,0.317194529
3443,12,2,0,2,-6,0.520089286,0.555351546
3444,16,2,0,2,-6,0.520089286,0.554312882
3445,20,2,0,2,-6,0.511160714,0.578688385
3446,24,2,0,2,-6,0.504464286,0.281884137
3447,8,2,0,4,-6,0.520089286,0.551610875
3448,12,2,0,4,-6,0.530133929,0.937721608
3449,16,2,0,4,-6,0.533482143,1.035684199
3450,20,2,0,4,-6,0.521205357,1.224560925
3451,24,2,0,4,-6,0.512276786,0.731271888
3452,28,2,0,4,-6,0.5078125,0.429055381
3453,4,2,0,6,-6,0.5234375,0.323367612
3454,8,2,0,6,-6,0.520089286,0.682257155
3455,12,2,0,6,-6,0.540178571,1.12084334
3456,16,2,0,6,-6,0.526785714,1.131138501
3457,20,2,0,6,-6,0.526785714,1.410689832
3458,24,2,0,6,-6,0.516741071,0.764017
3459,28,2,0,6,-6,0.512276786,0.225089023
3460,4,2,0,8,-6,0.515625,0.392932883
3461,8,2,0,8,-6,0.5234375,0.755007002
3462,12,2,0,8,-6,0.541294643,1.071149267
3463,16,2,0,8,-6,0.527901786,0.901916305
3464,20,2,0,8,-6,0.5234375,1.119308023
3465,24,2,0,8,-6,0.513392857,0.088581894
3466,8,2,0,2,-4,0.511160714,0.316287321
3467,12,2,0,2,-4,0.520089286,0.515942562
3468,16,2,0,2,-4,0.518973214,0.577094383
3469,20,2,0,2,-4,0.516741071,0.629867657
3470,24,2,0,2,-4,0.510044643,0.35620301
3471,28,2,0,2,-4,0.504464286,0.190226767
3472,32,2,0,2,-4,0.502232143,0.013207597
3473,8,2,0,4,-4,0.522321429,0.516726632
3474,12,2,0,4,-4,0.532366071,0.866401005
3475,16,2,0,4,-4,0.533482143,0.952035771
3476,20,2,0,4,-4,0.526785714,1.174442821
3477,24,2,0,4,-4,0.517857143,0.836739783
3478,28,2,0,4,-4,0.508928571,0.605043364
3479,32,2,0,4,-4,0.5234375,0.083456805
3480,4,2,0,6,-4,0.5234375,0.317027266
3481,8,2,0,6,-4,0.522321429,0.667512004
3482,12,2,0,6,-4,0.541294643,0.978528724
3483,16,2,0,6,-4,0.527901786,1.001477112
3484,20,2,0,6,-4,0.525669643,1.231330042
3485,24,2,0,6,-4,0.517857143,0.691624938
3486,28,2,0,6,-4,0.516741071,0.303239134
3487,4,2,0,8,-4,0.515625,0.385998794
3488,8,2,0,8,-4,0.529017857,0.709343849
3489,12,2,0,8,-4,0.533482143,0.886230274
3490,16,2,0,8,-4,0.525669643,0.678200311
3491,20,2,0,8,-4,0.517857143,0.813713975
3492,8,2,0,2,-2,0.511160714,0.277924461
3493,12,2,0,2,-2,0.516741071,0.466716684
3494,16,2,0,2,-2,0.525669643,0.529902346
3495,20,2,0,2,-2,0.518973214,0.630477487
3496,24,2,0,2,-2,0.510044643,0.458891726
3497,28,2,0,2,-2,0.5078125,0.406259022
3498,32,2,0,2,-2,0.510044643,0.281521555
3499,36,2,0,2,-2,0.512276786,0.053045289
3500,8,2,0,4,-2,0.517857143,0.489261221
3501,12,2,0,4,-2,0.537946429,0.717661222
3502,16,2,0,4,-2,0.526785714,0.816259985
3503,20,2,0,4,-2,0.5234375,0.987685786
3504,24,2,0,4,-2,0.516741071,0.730144198
3505,28,2,0,4,-2,0.515625,0.57603023
3506,32,2,0,4,-2,0.530133929,0.02162414
3507,4,2,0,6,-2,0.518973214,0.305398336
3508,8,2,0,6,-2,0.527901786,0.612514211
3509,12,2,0,6,-2,0.532366071,0.8088285
3510,16,2,0,6,-2,0.526785714,0.732026787
3511,20,2,0,6,-2,0.517857143,0.936896414
3512,24,2,0,6,-2,0.517857143,0.340833934
3513,4,2,0,8,-2,0.515625,0.374099307
3514,8,2,0,8,-2,0.529017857,0.653388765
3515,12,2,0,8,-2,0.533482143,0.71637575
3516,16,2,0,8,-2,0.524553571,0.309833461
3517,20,2,0,8,-2,0.5234375,0.437002588
3518,8,2,0,2,0,0.5078125,0.243656568
3519,12,2,0,2,0,0.515625,0.331616059
3520,16,2,0,2,0,0.5234375,0.333305751
3521,20,2,0,2,0,0.508928571,0.424130106
3522,24,2,0,2,0,0.510044643,0.221208422
3523,28,2,0,2,0,0.515625,0.145526822
3524,32,2,0,2,0,0.517857143,0.00928905
3525,4,2,0,4,0,0.503348214,0.21143705
3526,8,2,0,4,0,0.524553571,0.44309545
3527,12,2,0,4,0,0.530133929,0.574604559
3528,16,2,0,4,0,0.518973214,0.50557302
3529,20,2,0,4,0,0.521205357,0.68230437
3530,24,2,0,4,0,0.527901786,0.247698859
3531,28,2,0,4,0,0.516741071,-0.062095911
3532,4,2,0,6,0,0.518973214,0.30370768
3533,8,2,0,6,0,0.53125,0.563999579
3534,12,2,0,6,0,0.5390625,0.647774667
3535,16,2,0,6,0,0.530133929,0.371546332
3536,20,2,0,6,0,0.534598214,0.540355774
3537,4,2,0,8,0,0.515625,0.371708822
3538,8,2,0,8,0,0.532366071,0.602676312
3539,12,2,0,8,0,0.5390625,0.536177388
3540,20,2,0,8,0,0.534598214,-0.053117614
3541,8,4,0,2,-10,0.511160714,0.251791675
3542,12,4,0,2,-10,0.515625,0.418710399
3543,16,4,0,2,-10,0.513392857,0.266373712
3544,20,4,0,2,-10,0.502232143,0.100863357
3545,8,4,0,4,-10,0.516741071,0.523621714
3546,12,4,0,4,-10,0.527901786,0.834808314
3547,16,4,0,4,-10,0.516741071,0.75363192
3548,20,4,0,4,-10,0.515625,0.698286591
3549,4,4,0,6,-10,0.514508929,0.279098942
3550,8,4,0,6,-10,0.525669643,0.682248428
3551,12,4,0,6,-10,0.53125,1.074258517
3552,16,4,0,6,-10,0.529017857,0.977607564
3553,20,4,0,6,-10,0.516741071,1.003767334
3554,4,4,0,8,-10,0.520089286,0.348489482
3555,8,4,0,8,-10,0.520089286,0.728695535
3556,12,4,0,8,-10,0.526785714,1.136771445
3557,16,4,0,8,-10,0.526785714,0.817523501
3558,20,4,0,8,-10,0.521205357,0.828732061
3559,8,4,0,2,-8,0.511160714,0.248430944
3560,12,4,0,2,-8,0.516741071,0.408453338
3561,16,4,0,2,-8,0.513392857,0.270544521
3562,20,4,0,2,-8,0.502232143,0.121729587
3563,8,4,0,4,-8,0.518973214,0.52234381
3564,12,4,0,4,-8,0.5234375,0.799500595
3565,16,4,0,4,-8,0.516741071,0.775953761
3566,20,4,0,4,-8,0.518973214,0.736800327
3567,24,4,0,4,-8,0.505580357,-0.069568539
3568,4,4,0,6,-8,0.516741071,0.27299962
3569,8,4,0,6,-8,0.526785714,0.642329328
3570,12,4,0,6,-8,0.530133929,1.034652288
3571,16,4,0,6,-8,0.5234375,0.924413822
3572,20,4,0,6,-8,0.516741071,0.978562451
3573,4,4,0,8,-8,0.520089286,0.342267306
3574,8,4,0,8,-8,0.520089286,0.691336959
3575,12,4,0,8,-8,0.533482143,1.030122986
3576,16,4,0,8,-8,0.518973214,0.701690446
3577,20,4,0,8,-8,0.520089286,0.748977573
3578,8,4,0,2,-6,0.511160714,0.247661554
3579,12,4,0,2,-6,0.516741071,0.389029262
3580,16,4,0,2,-6,0.512276786,0.283972278
3581,20,4,0,2,-6,0.504464286,0.160474416
3582,8,4,0,4,-6,0.520089286,0.47893423
3583,12,4,0,4,-6,0.525669643,0.764210721
3584,16,4,0,4,-6,0.525669643,0.747194382
3585,20,4,0,4,-6,0.514508929,0.771026452
3586,24,4,0,4,-6,0.5078125,0.006780504
3587,4,4,0,6,-6,0.520089286,0.266844024
3588,8,4,0,6,-6,0.520089286,0.60621733
3589,12,4,0,6,-6,0.533482143,0.939655337
3590,16,4,0,6,-6,0.518973214,0.820592746
3591,20,4,0,6,-6,0.520089286,0.912884428
3592,24,4,0,6,-6,0.512276786,-0.058154595
3593,4,4,0,8,-6,0.515625,0.3358599
3594,8,4,0,8,-6,0.522321429,0.67532827
3595,12,4,0,8,-6,0.534598214,0.881511928
3596,16,4,0,8,-6,0.520089286,0.562016581
3597,20,4,0,8,-6,0.516741071,0.560032766
3598,8,4,0,2,-4,0.511160714,0.246754345
3599,12,4,0,2,-4,0.516741071,0.349620277
3600,16,4,0,2,-4,0.511160714,0.306753778
3601,20,4,0,2,-4,0.510044643,0.211653688
3602,8,4,0,4,-4,0.522321429,0.444049986
3603,12,4,0,4,-4,0.527901786,0.692890118
3604,16,4,0,4,-4,0.525669643,0.663545954
3605,20,4,0,4,-4,0.520089286,0.720908348
3606,24,4,0,4,-4,0.513392857,0.112248111
3607,4,4,0,6,-4,0.520089286,0.260503678
3608,8,4,0,6,-4,0.522321429,0.591472179
3609,12,4,0,6,-4,0.534598214,0.79734072
3610,16,4,0,6,-4,0.520089286,0.690931357
3611,20,4,0,6,-4,0.518973214,0.733524638
3612,4,4,0,8,-4,0.515625,0.328925811
3613,8,4,0,8,-4,0.527901786,0.629665118
3614,12,4,0,8,-4,0.526785714,0.696592936
3615,16,4,0,8,-4,0.517857143,0.338300587
3616,20,4,0,8,-4,0.511160714,0.254438717
3617,8,4,0,2,-2,0.511160714,0.208391486
3618,12,4,0,2,-2,0.513392857,0.300394399
3619,16,4,0,2,-2,0.517857143,0.259561742
3620,20,4,0,2,-2,0.512276786,0.212263517
3621,8,4,0,4,-2,0.517857143,0.416584575
3622,12,4,0,4,-2,0.533482143,0.544150336
3623,16,4,0,4,-2,0.518973214,0.527770168
3624,20,4,0,4,-2,0.516741071,0.534151313
3625,24,4,0,4,-2,0.512276786,0.005652239
3626,4,4,0,6,-2,0.515625,0.248874748
3627,8,4,0,6,-2,0.527901786,0.536474386
3628,12,4,0,6,-2,0.525669643,0.627640497
3629,16,4,0,6,-2,0.518973214,0.421481032
3630,20,4,0,6,-2,0.511160714,0.43909101
3631,4,4,0,8,-2,0.515625,0.317026324
3632,8,4,0,8,-2,0.527901786,0.573710034
3633,12,4,0,8,-2,0.526785714,0.526738412
3634,16,4,0,8,-2,0.516741071,-0.030066263
3635,8,4,0,2,0,0.5078125,0.174123593
3636,12,4,0,2,0,0.512276786,0.165293775
3637,16,4,0,2,0,0.515625,0.062965147
3638,20,4,0,2,0,0.502232143,0.005916137
3639,4,4,0,4,0,0.502232143,0.155449592
3640,8,4,0,4,0,0.524553571,0.370418805
3641,12,4,0,4,0,0.525669643,0.401093673
3642,16,4,0,4,0,0.511160714,0.217083203
3643,20,4,0,4,0,0.514508929,0.228769897
3644,4,4,0,6,0,0.515625,0.247184093
3645,8,4,0,6,0,0.53125,0.487959754
3646,12,4,0,6,0,0.532366071,0.466586664
3647,16,4,0,6,0,0.522321429,0.061000577
3648,20,4,0,6,0,0.527901786,0.042550369
3649,4,4,0,8,0,0.515625,0.314635839
3650,8,4,0,8,0,0.53125,0.52299758
3651,12,4,0,8,0,0.532366071,0.34654005
3652,8,6,0,2,-10,0.513392857,0.144154722
3653,12,6,0,2,-10,0.514508929,0.144738632
3654,8,6,0,4,-10,0.517857143,0.412742853
3655,12,6,0,4,-10,0.526785714,0.553531874
3656,16,6,0,4,-10,0.515625,0.307276952
3657,20,6,0,4,-10,0.515625,0.026056317
3658,4,6,0,6,-10,0.516741071,0.20984685
3659,8,6,0,6,-10,0.526785714,0.567881359
3660,12,6,0,6,-10,0.530133929,0.785104068
3661,16,6,0,6,-10,0.527901786,0.507624708
3662,20,6,0,6,-10,0.516741071,0.28052815
3663,4,6,0,8,-10,0.522321429,0.278660556
3664,8,6,0,8,-10,0.521205357,0.610530161
3665,12,6,0,8,-10,0.525669643,0.838842206
3666,16,6,0,8,-10,0.525669643,0.314921636
3667,20,6,0,8,-10,0.521205357,0.029427871
3668,8,6,0,2,-8,0.513392857,0.140793991
3669,12,6,0,2,-8,0.515625,0.134481571
3670,8,6,0,4,-8,0.520089286,0.41146495
3671,12,6,0,4,-8,0.522321429,0.518224155
3672,16,6,0,4,-8,0.515625,0.329598793
3673,20,6,0,4,-8,0.518973214,0.064570054
3674,4,6,0,6,-8,0.518973214,0.203747528
3675,8,6,0,6,-8,0.527901786,0.52796226
3676,12,6,0,6,-8,0.529017857,0.745497839
3677,16,6,0,6,-8,0.522321429,0.454430967
3678,20,6,0,6,-8,0.516741071,0.255323267
3679,4,6,0,8,-8,0.522321429,0.27243838
3680,8,6,0,8,-8,0.521205357,0.573171585
3681,12,6,0,8,-8,0.532366071,0.732193747
3682,16,6,0,8,-8,0.517857143,0.199088581
3683,20,6,0,8,-8,0.520089286,-0.050326617
3684,8,6,0,2,-6,0.513392857,0.140024601
3685,12,6,0,2,-6,0.515625,0.115057494
3686,8,6,0,4,-6,0.521205357,0.36805537
